flightdate,origincityname,crsdeptime,depdelay,distance,marketing_airline_network,hour,delayed,city_clean,latitude,longitude,temp_mean,precipitation,wind_speed
2018-01-12,"Atlanta, GA",1534,186.0,746.0,DL,15,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-04,"Orlando, FL",1755,38.0,2446.0,F9,17,1,Orlando,28.53834,-81.37924,5.0,0.0,18.7
2018-01-20,"Minneapolis, MN",905,-6.0,680.0,UA,9,0,Minneapolis,44.97997,-93.26384,0.1,0.0,7.6
2018-01-02,"Houston, TX",510,4.0,1235.0,WN,5,0,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-28,"Houston, TX",2205,-6.0,277.0,WN,22,0,Houston,29.76328,-95.36327,16.2,0.1,12.9
2018-01-27,"Atlanta, GA",1700,-3.0,404.0,WN,17,0,Atlanta,33.749,-84.38798,10.0,3.2,14.7
2018-01-12,"Orlando, FL",1539,133.0,1024.0,F9,15,1,Orlando,28.53834,-81.37924,21.1,2.6,19.0
2018-01-22,"Baltimore, MD",1440,-6.0,369.0,WN,14,0,Baltimore,39.29038,-76.61219,9.2,0.0,8.6
2018-01-24,"Atlanta, GA",1245,-1.0,404.0,NK,12,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-02,"Atlanta, GA",725,-1.0,594.0,DL,7,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-02,"New York, NY",1555,101.0,1010.0,DL,15,1,New York,40.71427,-74.00597,-8.5,0.0,17.1
2018-01-23,"New York, NY",1125,-4.0,1069.0,DL,11,0,New York,40.71427,-74.00597,8.4,7.5,17.9
2018-01-03,"New York, NY",700,1.0,733.0,UA,7,0,New York,40.71427,-74.00597,-7.5,0.0,10.3
2018-01-05,"Houston, TX",1010,-6.0,1091.0,UA,10,0,Houston,29.76328,-95.36327,7.0,0.0,7.3
2018-01-22,"Atlanta, GA",1213,104.0,780.0,DL,12,1,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-23,"Atlanta, GA",2236,-3.0,606.0,DL,22,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-25,"New York, NY",1100,-8.0,764.0,AA,11,0,New York,40.71427,-74.00597,-2.7,0.0,16.0
2018-01-10,"Atlanta, GA",1345,0.0,271.0,DL,13,0,Atlanta,33.749,-84.38798,12.3,0.0,15.6
2018-01-28,"Houston, TX",1050,-5.0,277.0,WN,10,0,Houston,29.76328,-95.36327,16.2,0.1,12.9
2018-01-12,"Atlanta, GA",1506,13.0,554.0,DL,15,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-15,"Atlanta, GA",1535,2.0,484.0,WN,15,0,Atlanta,33.749,-84.38798,-0.6,0.0,7.7
2018-01-27,"New York, NY",1945,0.0,762.0,WN,19,0,New York,40.71427,-74.00597,2.9,0.0,15.6
2018-01-24,"Bozeman, MT",540,-4.0,874.0,DL,5,0,Bozeman,45.67965,-111.03856,-5.0,0.0,9.8
2018-01-26,"Dallas/Fort Worth, TX",1445,-7.0,641.0,AA,14,0,Dallas/Fort Worth,32.89595,-97.0372,11.8,0.7,17.8
2018-01-22,"Atlanta, GA",1116,-5.0,153.0,DL,11,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-24,"Atlanta, GA",2225,-3.0,946.0,DL,22,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-02,"Atlanta, GA",2139,3.0,341.0,DL,21,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-22,"Detroit, MI",1222,-7.0,629.0,DL,12,0,Detroit,42.33143,-83.04575,5.7,8.2,13.3
2018-01-11,"Minneapolis, MN",1755,63.0,1535.0,DL,17,1,Minneapolis,44.97997,-93.26384,-6.0,4.3,16.2
2018-01-07,"Honolulu, HI",1226,-3.0,100.0,HA,12,0,Honolulu,21.30694,-157.85834,22.9,0.0,20.4
2018-01-12,"Charlotte, NC",1310,10.0,460.0,AA,13,0,Charlotte,35.22709,-80.84313,16.6,13.0,19.8
2018-01-28,"Houston, TX",1435,-4.0,1131.0,WN,14,0,Houston,29.76328,-95.36327,16.2,0.1,12.9
2018-01-11,"Atlanta, GA",1218,-1.0,432.0,DL,12,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-22,"New York, NY",1900,-7.0,762.0,DL,19,0,New York,40.71427,-74.00597,6.3,0.5,6.7
2018-01-01,"Houston, TX",1715,-1.0,804.0,WN,17,0,Houston,29.76328,-95.36327,2.6,0.0,22.8
2018-01-10,"Detroit, MI",820,2.0,1979.0,DL,8,0,Detroit,42.33143,-83.04575,-1.3,1.2,14.7
2018-01-12,"Dallas/Fort Worth, TX",1605,89.0,731.0,DL,16,1,Dallas/Fort Worth,32.89595,-97.0372,-0.1,0.1,23.6
2018-01-03,"Dallas/Fort Worth, TX",2220,-1.0,354.0,AA,22,0,Dallas/Fort Worth,32.89595,-97.0372,-2.5,0.0,9.6
2018-01-27,"Minneapolis, MN",1815,-1.0,680.0,WN,18,0,Minneapolis,44.97997,-93.26384,-1.7,0.0,11.9
2018-01-04,"Houston, TX",2110,-1.0,1635.0,UA,21,0,Houston,29.76328,-95.36327,2.7,0.0,7.6
2018-01-23,"Dallas/Fort Worth, TX",1825,8.0,691.0,AA,18,0,Dallas/Fort Worth,32.89595,-97.0372,7.5,0.0,10.9
2018-01-09,"Houston, TX",2140,-3.0,667.0,UA,21,0,Houston,29.76328,-95.36327,11.0,0.0,8.7
2018-01-17,"Houston, TX",955,162.0,395.0,UA,9,1,Houston,29.76328,-95.36327,-2.7,0.0,17.1
2018-01-30,"Honolulu, HI",1420,120.0,2417.0,HA,14,1,Honolulu,21.30694,-157.85834,22.7,0.0,10.4
2018-01-25,"Atlanta, GA",2236,-4.0,250.0,DL,22,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-12,"Atlanta, GA",859,-4.0,271.0,DL,8,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-02,"Atlanta, GA",1206,0.0,760.0,DL,12,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-24,"Atlanta, GA",2220,-3.0,332.0,DL,22,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-27,"Baltimore, MD",850,16.0,2329.0,WN,8,1,Baltimore,39.29038,-76.61219,4.9,0.0,13.6
2018-01-23,"Hartford, CT",1035,-24.0,1050.0,NK,10,0,Hartford,41.76371,-72.68509,5.1,16.4,9.8
2018-01-04,"Houston, TX",600,-1.0,1379.0,UA,6,0,Houston,29.76328,-95.36327,2.7,0.0,7.6
2018-01-25,"Atlanta, GA",1358,-1.0,907.0,DL,13,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-01,"Atlanta, GA",1908,11.0,874.0,DL,19,0,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-24,"Dallas/Fort Worth, TX",1730,52.0,1464.0,AA,17,1,Dallas/Fort Worth,32.89595,-97.0372,6.6,0.0,5.8
2018-01-02,"Houston, TX",825,38.0,1313.0,WN,8,1,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-17,"Orlando, FL",1910,3.0,758.0,UA,19,0,Orlando,28.53834,-81.37924,12.7,0.0,11.8
2018-01-05,"Atlanta, GA",1709,12.0,780.0,DL,17,0,Atlanta,33.749,-84.38798,-4.4,0.0,16.4
2018-01-24,"Baltimore, MD",1319,-12.0,842.0,NK,13,0,Baltimore,39.29038,-76.61219,5.7,0.0,18.9
2018-01-30,"Minneapolis, MN",551,-8.0,334.0,AA,5,0,Minneapolis,44.97997,-93.26384,-13.6,0.0,12.5
2018-01-04,"Honolulu, HI",1405,2.0,2677.0,HA,14,0,Honolulu,21.30694,-157.85834,22.4,0.0,19.0
2018-01-23,"Charlotte, NC",1140,-5.0,912.0,UA,11,0,Charlotte,35.22709,-80.84313,14.4,5.2,23.0
2018-01-22,"New York, NY",1855,-5.0,461.0,DL,18,0,New York,40.71427,-74.00597,6.3,0.5,6.7
2018-01-24,"Honolulu, HI",1206,-9.0,84.0,HA,12,0,Honolulu,21.30694,-157.85834,23.4,0.1,22.8
2018-01-29,"Dallas/Fort Worth, TX",2220,-8.0,482.0,AA,22,0,Dallas/Fort Worth,32.89595,-97.0372,7.3,0.0,15.6
2018-01-25,"Baltimore, MD",1525,34.0,577.0,WN,15,1,Baltimore,39.29038,-76.61219,0.7,0.0,12.9
2018-01-02,"Atlanta, GA",1900,48.0,581.0,DL,19,1,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-04,"Charlotte, NC",2020,72.0,490.0,AA,20,1,Charlotte,35.22709,-80.84313,-4.0,0.0,15.2
2018-01-02,"Atlanta, GA",1323,125.0,746.0,UA,13,1,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-01,"Detroit, MI",1042,0.0,926.0,NK,10,0,Detroit,42.33143,-83.04575,-17.0,0.0,13.3
2018-01-04,"Kahului, HI",1753,40.0,100.0,HA,17,1,Kahului,20.88953,-156.47432,22.4,0.0,26.0
2018-01-19,"Houston, TX",1213,-6.0,191.0,UA,12,0,Houston,29.76328,-95.36327,6.9,0.3,10.4
2018-01-08,"New York, NY",1956,204.0,292.0,DL,19,1,New York,40.71427,-74.00597,-7.6,0.9,16.4
2018-01-24,"Charlotte, NC",1431,-9.0,481.0,AA,14,0,Charlotte,35.22709,-80.84313,7.2,0.0,9.8
2018-01-28,"Orlando, FL",1413,-5.0,404.0,NK,14,0,Orlando,28.53834,-81.37924,20.1,7.8,14.1
2018-01-19,"Honolulu, HI",1643,-1.0,100.0,HA,16,0,Honolulu,21.30694,-157.85834,23.7,0.0,30.7
2018-01-28,"Baltimore, MD",1400,5.0,577.0,WN,14,0,Baltimore,39.29038,-76.61219,10.4,6.0,11.9
2018-01-28,"Atlanta, GA",1945,1.0,425.0,WN,19,0,Atlanta,33.749,-84.38798,11.0,30.5,10.4
2018-01-11,"Kahului, HI",2205,-8.0,2935.0,DL,22,0,Kahului,20.88953,-156.47432,22.1,0.1,9.3
2018-01-02,"Atlanta, GA",2255,80.0,594.0,WN,22,1,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-02,"Atlanta, GA",2232,-10.0,223.0,DL,22,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-20,"Baltimore, MD",800,-5.0,2106.0,NK,8,0,Baltimore,39.29038,-76.61219,3.4,0.0,11.1
2018-01-23,"Atlanta, GA",1742,-3.0,425.0,DL,17,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-04,"Baltimore, MD",600,0.0,2457.0,UA,6,0,Baltimore,39.29038,-76.61219,-4.0,7.5,23.8
2018-01-23,"Atlanta, GA",2225,11.0,946.0,DL,22,0,Atlanta,33.749,-84.38798,10.8,12.1,18.7
2018-01-02,"Atlanta, GA",1530,1.0,356.0,WN,15,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-02,"Houston, TX",2000,44.0,1235.0,UA,20,1,Houston,29.76328,-95.36327,-0.5,0.0,14.6
2018-01-11,"Kahului, HI",1753,1.0,100.0,HA,17,0,Kahului,20.88953,-156.47432,22.1,0.1,9.3
2018-01-31,"Honolulu, HI",1151,-5.0,163.0,HA,11,0,Honolulu,21.30694,-157.85834,22.9,8.7,14.0
2018-01-02,"Charlotte, NC",1735,-3.0,226.0,DL,17,0,Charlotte,35.22709,-80.84313,-6.3,0.0,9.9
2018-01-19,"Honolulu, HI",700,-5.0,100.0,HA,7,0,Honolulu,21.30694,-157.85834,23.7,0.0,30.7
2018-01-21,"Atlanta, GA",1055,-9.0,746.0,UA,10,0,Atlanta,33.749,-84.38798,7.6,0.0,6.8
2018-01-22,"Orlando, FL",1205,21.0,1005.0,UA,12,1,Orlando,28.53834,-81.37924,19.1,0.0,11.9
2018-01-16,"Hartford, CT",1120,10.0,1050.0,WN,11,0,Hartford,41.76371,-72.68509,-3.1,0.0,6.9
2018-01-22,"Atlanta, GA",1030,-1.0,762.0,DL,10,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-12,"Atlanta, GA",1645,47.0,946.0,DL,16,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-25,"Atlanta, GA",2145,27.0,447.0,WN,21,1,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-11,"Minneapolis, MN",850,25.0,1426.0,DL,8,1,Minneapolis,44.97997,-93.26384,-6.0,4.3,16.2
2018-01-29,"Kahului, HI",1510,-7.0,201.0,HA,15,0,Kahului,20.88953,-156.47432,21.5,0.0,10.2
2018-01-11,"Honolulu, HI",1445,1.0,2409.0,HA,14,0,Honolulu,21.30694,-157.85834,22.8,0.0,13.2
2018-01-19,"Houston, TX",1458,-8.0,1874.0,UA,14,0,Houston,29.76328,-95.36327,6.9,0.3,10.4
2018-01-22,"Atlanta, GA",1555,5.0,547.0,WN,15,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-06,"Detroit, MI",850,-1.0,479.0,DL,8,0,Detroit,42.33143,-83.04575,-18.6,0.0,12.8
2018-01-24,"Atlanta, GA",2121,-1.0,714.0,DL,21,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-31,"Honolulu, HI",1630,-4.0,4983.0,HA,16,0,Honolulu,21.30694,-157.85834,22.9,8.7,14.0
2018-01-01,"Atlanta, GA",2215,5.0,304.0,DL,22,0,Atlanta,33.749,-84.38798,-4.5,0.0,18.5
2018-01-03,"Minneapolis, MN",650,-1.0,1276.0,DL,6,0,Minneapolis,44.97997,-93.26384,-14.9,0.2,13.6
2018-01-27,"Houston, TX",1237,4.0,247.0,AA,12,0,Houston,29.76328,-95.36327,16.5,19.0,10.9
2018-01-21,"Richmond, VA",1052,-13.0,292.0,DL,10,0,Richmond,37.55376,-77.46026,8.4,0.0,8.9
2018-01-21,"Houston, TX",2005,-7.0,854.0,UA,20,0,Houston,29.76328,-95.36327,19.0,1.8,20.8
2018-01-11,"Detroit, MI",600,-2.0,594.0,DL,6,0,Detroit,42.33143,-83.04575,10.0,0.0,29.6
2018-01-13,"Baltimore, MD",640,-5.0,622.0,NK,6,0,Baltimore,39.29038,-76.61219,4.6,9.4,23.4
2018-01-16,"Atlanta, GA",605,1.0,1199.0,WN,6,0,Atlanta,33.749,-84.38798,2.0,0.0,9.2
2018-01-20,"Charlotte, NC",2215,-7.0,460.0,AA,22,0,Charlotte,35.22709,-80.84313,3.7,0.0,9.2
2018-01-23,"Detroit, MI",815,1.0,1481.0,DL,8,0,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-19,"Richmond, VA",1720,-7.0,474.0,DL,17,0,Richmond,37.55376,-77.46026,2.1,0.0,11.6
2018-01-29,"Charlotte, NC",1200,9.0,544.0,DL,12,0,Charlotte,35.22709,-80.84313,9.8,14.8,15.3
2018-01-03,"New York, NY",1500,-3.0,1089.0,DL,15,0,New York,40.71427,-74.00597,-7.5,0.0,10.3
2018-01-24,"Charlotte, NC",730,-6.0,370.0,AA,7,0,Charlotte,35.22709,-80.84313,7.2,0.0,9.8
2018-01-27,"Baltimore, MD",1515,0.0,2439.0,WN,15,0,Baltimore,39.29038,-76.61219,4.9,0.0,13.6
2018-01-03,"Baltimore, MD",1926,-7.0,1491.0,UA,19,0,Baltimore,39.29038,-76.61219,-6.8,0.0,8.5
2018-01-28,"Orlando, FL",1030,-1.0,404.0,WN,10,0,Orlando,28.53834,-81.37924,20.1,7.8,14.1
2018-01-19,"Honolulu, HI",1940,-2.0,102.0,HA,19,0,Honolulu,21.30694,-157.85834,23.7,0.0,30.7
2018-01-08,"Dallas/Fort Worth, TX",1500,37.0,1660.0,AA,15,1,Dallas/Fort Worth,32.89595,-97.0372,10.3,3.6,17.8
2018-01-02,"Atlanta, GA",1652,11.0,746.0,DL,16,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-23,"Detroit, MI",725,-1.0,594.0,DL,7,0,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-30,"Dallas/Fort Worth, TX",1050,-3.0,354.0,AA,10,0,Dallas/Fort Worth,32.89595,-97.0372,5.8,0.0,12.5
2018-01-12,"Atlanta, GA",1506,17.0,153.0,DL,15,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-27,"Houston, TX",1835,28.0,957.0,WN,18,1,Houston,29.76328,-95.36327,16.5,19.0,10.9
2018-01-27,"Orlando, FL",1735,0.0,990.0,WN,17,0,Orlando,28.53834,-81.37924,19.3,0.1,18.9
2018-01-10,"Charlotte, NC",1140,-6.0,912.0,UA,11,0,Charlotte,35.22709,-80.84313,7.7,0.0,9.5
2018-01-09,"Houston, TX",1725,-2.0,1642.0,WN,17,0,Houston,29.76328,-95.36327,11.0,0.0,8.7
2018-01-25,"Corpus Christi, TX",1615,-3.0,354.0,AA,16,0,Corpus Christi,27.80058,-97.39638,12.4,0.0,14.1
2018-01-10,"Houston, TX",1430,-7.0,657.0,UA,14,0,Houston,29.76328,-95.36327,12.9,0.1,9.0
2018-01-08,"Unalaska, AK",1240,-11.0,792.0,AS,12,0,Unalaska,53.87413,-166.53407,3.0,15.9,31.2
2018-01-17,"Houston, TX",1955,70.0,854.0,UA,19,1,Houston,29.76328,-95.36327,-2.7,0.0,17.1
2018-01-21,"Kahului, HI",1902,-7.0,100.0,HA,19,0,Kahului,20.88953,-156.47432,23.5,0.5,20.8
2018-01-09,"New York, NY",1133,33.0,419.0,DL,11,1,New York,40.71427,-74.00597,-0.3,0.1,14.6
2018-01-20,"Houston, TX",1458,10.0,1874.0,UA,14,0,Houston,29.76328,-95.36327,15.4,2.5,15.0
2018-01-09,"Atlanta, GA",635,-7.0,406.0,WN,6,0,Atlanta,33.749,-84.38798,6.6,3.1,10.8
2018-01-27,"Baltimore, MD",1055,-5.0,255.0,WN,10,0,Baltimore,39.29038,-76.61219,4.9,0.0,13.6
2018-01-11,"Dallas/Fort Worth, TX",1528,17.0,986.0,DL,15,1,Dallas/Fort Worth,32.89595,-97.0372,12.5,0.3,25.5
2018-01-05,"Dallas/Fort Worth, TX",2215,7.0,247.0,AA,22,0,Dallas/Fort Worth,32.89595,-97.0372,4.7,0.0,9.4
2018-01-14,"Minneapolis, MN",1725,-1.0,334.0,NK,17,0,Minneapolis,44.97997,-93.26384,-18.1,1.7,12.1
2018-01-26,"Dallas/Fort Worth, TX",1245,-10.0,690.0,AA,12,0,Dallas/Fort Worth,32.89595,-97.0372,11.8,0.7,17.8
2018-01-14,"Honolulu, HI",718,-7.0,216.0,HA,7,0,Honolulu,21.30694,-157.85834,22.6,0.0,7.1
2018-01-27,"Houston, TX",1045,-2.0,666.0,WN,10,0,Houston,29.76328,-95.36327,16.5,19.0,10.9
2018-01-03,"Atlanta, GA",1035,5.0,1541.0,DL,10,0,Atlanta,33.749,-84.38798,-2.3,0.0,6.9
2018-01-17,"Minneapolis, MN",1730,218.0,970.0,DL,17,1,Minneapolis,44.97997,-93.26384,-14.5,0.0,12.8
2018-01-18,"Dallas/Fort Worth, TX",810,-6.0,929.0,NK,8,0,Dallas/Fort Worth,32.89595,-97.0372,-2.0,0.0,9.2
2018-01-12,"Atlanta, GA",2130,-4.0,589.0,DL,21,0,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-13,"Charlotte, NC",1200,-6.0,281.0,AA,12,0,Charlotte,35.22709,-80.84313,6.4,7.2,17.9
2018-01-02,"Detroit, MI",1105,41.0,981.0,WN,11,1,Detroit,42.33143,-83.04575,-14.8,0.0,20.3
2018-01-06,"Charlotte, NC",1515,-9.0,468.0,F9,15,0,Charlotte,35.22709,-80.84313,-5.6,0.0,8.8
2018-01-24,"Atlanta, GA",735,-4.0,946.0,DL,7,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-26,"Atlanta, GA",930,-6.0,689.0,UA,9,0,Atlanta,33.749,-84.38798,6.0,0.0,11.8
2018-01-18,"Atlanta, GA",608,-5.0,762.0,F9,6,0,Atlanta,33.749,-84.38798,-5.2,0.0,18.7
2018-01-13,"Houston, TX",1010,-8.0,1117.0,UA,10,0,Houston,29.76328,-95.36327,4.1,0.0,12.5
2018-01-23,"Detroit, MI",820,5.0,1979.0,DL,8,0,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-27,"Atlanta, GA",1835,0.0,577.0,WN,18,0,Atlanta,33.749,-84.38798,10.0,3.2,14.7
2018-01-24,"Dallas/Fort Worth, TX",1205,-11.0,1389.0,DL,12,0,Dallas/Fort Worth,32.89595,-97.0372,6.6,0.0,5.8
2018-01-15,"Kahului, HI",700,-10.0,100.0,HA,7,0,Kahului,20.88953,-156.47432,21.8,0.0,14.8
2018-01-08,"Charlotte, NC",2000,88.0,544.0,DL,20,1,Charlotte,35.22709,-80.84313,-2.1,0.2,7.4
2018-01-03,"Charlotte, NC",1444,-3.0,564.0,AA,14,0,Charlotte,35.22709,-80.84313,-4.0,0.0,6.3
2018-01-12,"Atlanta, GA",1925,16.0,447.0,DL,19,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-13,"Detroit, MI",1047,-9.0,926.0,NK,10,0,Detroit,42.33143,-83.04575,-8.8,0.1,26.9
2018-01-12,"Unalaska, AK",1055,-7.0,792.0,AS,10,0,Unalaska,53.87413,-166.53407,2.3,6.1,15.9
2018-01-24,"Atlanta, GA",834,-4.0,214.0,DL,8,0,Atlanta,33.749,-84.38798,4.8,0.0,18.1
2018-01-02,"Atlanta, GA",2115,-4.0,547.0,DL,21,0,Atlanta,33.749,-84.38798,-5.6,0.0,9.7
2018-01-11,"Houston, TX",1635,32.0,247.0,AA,16,1,Houston,29.76328,-95.36327,16.1,17.1,12.9
2018-01-12,"New York, NY",2000,121.0,184.0,AA,20,1,New York,40.71427,-74.00597,10.6,24.1,21.6
2018-01-27,"Atlanta, GA",1935,-7.0,692.0,WN,19,0,Atlanta,33.749,-84.38798,10.0,3.2,14.7
2018-01-09,"Baltimore, MD",1045,-7.0,277.0,WN,10,0,Baltimore,39.29038,-76.61219,2.4,1.5,12.6
2018-01-22,"Baltimore, MD",1940,-7.0,919.0,WN,19,0,Baltimore,39.29038,-76.61219,9.2,0.0,8.6
2018-01-25,"Atlanta, GA",905,-1.0,594.0,DL,9,0,Atlanta,33.749,-84.38798,4.4,0.0,8.6
2018-01-11,"Orlando, FL",1530,6.0,950.0,DL,15,0,Orlando,28.53834,-81.37924,19.9,0.3,9.8
2018-01-23,"Minneapolis, MN",1424,1.0,991.0,DL,14,0,Minneapolis,44.97997,-93.26384,-5.9,2.9,15.9
2018-01-20,"Detroit, MI",820,-6.0,113.0,DL,8,0,Detroit,42.33143,-83.04575,2.4,0.0,25.0
2018-01-21,"Atlanta, GA",731,-6.0,780.0,DL,7,0,Atlanta,33.749,-84.38798,7.6,0.0,6.8
2018-01-20,"Charlotte, NC",1815,-1.0,213.0,AA,18,0,Charlotte,35.22709,-80.84313,3.7,0.0,9.2
2018-01-17,"Houston, TX",1805,52.0,191.0,UA,18,1,Houston,29.76328,-95.36327,-2.7,0.0,17.1
2018-01-11,"Atlanta, GA",1258,-2.0,712.0,DL,12,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-15,"Atlanta, GA",1935,34.0,1947.0,WN,19,1,Atlanta,33.749,-84.38798,-0.6,0.0,7.7
2018-01-21,"Charlotte, NC",1310,-5.0,460.0,AA,13,0,Charlotte,35.22709,-80.84313,7.8,0.0,7.6
2018-01-09,"Atlanta, GA",2145,-2.0,432.0,WN,21,0,Atlanta,33.749,-84.38798,6.6,3.1,10.8
2018-01-29,"Detroit, MI",1737,64.0,1123.0,NK,17,1,Detroit,42.33143,-83.04575,-2.4,7.6,22.4
2018-01-03,"New York, NY",1025,-4.0,2248.0,DL,10,0,New York,40.71427,-74.00597,-7.5,0.0,10.3
2018-01-12,"Atlanta, GA",922,78.0,746.0,DL,9,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-23,"Detroit, MI",2031,21.0,529.0,DL,20,1,Detroit,42.33143,-83.04575,4.7,3.1,23.2
2018-01-01,"Kahului, HI",2215,-7.0,2486.0,DL,22,0,Kahului,20.88953,-156.47432,21.5,0.0,16.8
2018-01-01,"New York, NY",1629,-4.0,1096.0,AA,16,0,New York,40.71427,-74.00597,-11.6,0.0,16.6
2018-01-11,"Detroit, MI",1805,-8.0,957.0,DL,18,0,Detroit,42.33143,-83.04575,10.0,0.0,29.6
2018-01-30,"Dallas/Fort Worth, TX",1825,-4.0,691.0,AA,18,0,Dallas/Fort Worth,32.89595,-97.0372,5.8,0.0,12.5
2018-01-12,"Atlanta, GA",2000,146.0,1541.0,DL,20,1,Atlanta,33.749,-84.38798,13.7,19.9,15.2
2018-01-14,"Detroit, MI",1737,-3.0,1123.0,NK,17,0,Detroit,42.33143,-83.04575,-10.4,0.0,9.4
2018-01-11,"New York, NY",2055,22.0,866.0,DL,20,1,New York,40.71427,-74.00597,3.7,0.0,9.9
2018-01-22,"Atlanta, GA",1540,-5.0,432.0,WN,15,0,Atlanta,33.749,-84.38798,11.0,1.8,14.3
2018-01-30,"Houston, TX",1020,-1.0,1075.0,UA,10,0,Houston,29.76328,-95.36327,9.2,0.0,12.4
2018-01-11,"Atlanta, GA",1729,5.0,481.0,DL,17,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-05,"Minneapolis, MN",1750,-1.0,695.0,DL,17,0,Minneapolis,44.97997,-93.26384,-23.8,0.0,10.0
2018-01-10,"Atlanta, GA",2010,0.0,356.0,DL,20,0,Atlanta,33.749,-84.38798,12.3,0.0,15.6
2018-01-12,"Harrisburg, PA",1205,25.0,620.0,DL,12,1,Harrisburg,40.2737,-76.88442,14.1,9.4,17.5
2018-01-19,"Houston, TX",2013,-2.0,1635.0,UA,20,0,Houston,29.76328,-95.36327,6.9,0.3,10.4
2018-01-20,"Dallas/Fort Worth, TX",1615,-1.0,1235.0,NK,16,0,Dallas/Fort Worth,32.89595,-97.0372,13.1,0.0,23.0
2018-01-23,"New York, NY",1437,79.0,269.0,DL,14,1,New York,40.71427,-74.00597,8.4,7.5,17.9
2018-01-05,"Charlotte, NC",1102,-5.0,335.0,DL,11,0,Charlotte,35.22709,-80.84313,-5.2,0.0,13.1
2018-01-26,"Atlanta, GA",1835,-5.0,448.0,DL,18,0,Atlanta,33.749,-84.38798,6.0,0.0,11.8
2018-01-15,"Detroit, MI",1000,-2.0,456.0,DL,10,0,Detroit,42.33143,-83.04575,-7.0,2.0,17.1
2018-01-20,"Charlotte, NC",1429,52.0,168.0,AA,14,1,Charlotte,35.22709,-80.84313,3.7,0.0,9.2
2018-01-20,"Kahului, HI",1717,-5.0,100.0,HA,17,0,Kahului,20.88953,-156.47432,23.8,0.0,16.5
2018-01-11,"Atlanta, GA",2230,11.0,594.0,DL,22,0,Atlanta,33.749,-84.38798,13.0,5.3,17.5
2018-01-05,"Atlanta, GA",710,1.0,689.0,UA,7,0,Atlanta,33.749,-84.38798,-4.4,0.0,16.4
2018-01-18,"New York, NY",1750,-8.0,419.0,DL,17,0,New York,40.71427,-74.00597,-4.9,0.0,17.1
2018-01-18,"New York, NY",800,-9.0,733.0,UA,8,0,New York,40.71427,-74.00597,-4.9,0.0,17.1
2018-01-20,"Houston, TX",800,-1.0,854.0,NK,8,0,Houston,29.76328,-95.36327,15.4,2.5,15.0
2018-01-05,"Houston, TX",630,-3.0,1400.0,NK,6,0,Houston,29.76328,-95.36327,7.0,0.0,7.3
2018-01-06,"Orlando, FL",1000,76.0,895.0,F9,10,1,Orlando,28.53834,-81.37924,6.4,0.0,11.2
