delayed,marketing_airline_network,airport_code,destcityname,distance,year,month,dayofmonth,day_of_week,hour,temp_mean,precipitation,wind_speed
0,DL,ABY,"Atlanta, GA",233.3543,2020,12,28,0,13,-12.75,0.0,10.5
0,UA,IND,"Washington, DC",766.04584,2020,10,15,3,8,-10.444444444444445,4.5,23.2
0,DL,LFT,"Atlanta, GA",809.49802,2020,12,22,1,16,-11.36111111111111,0.0,13.1
0,B6,LGA,"Boston, MA",300.94658,2020,10,17,5,21,-11.527777777777779,4.5,20.0
0,WN,DAL,"Chicago, IL",1276.20662,2020,2,14,4,7,-15.916666666666666,0.0,17.5
0,B6,BOS,"Charleston, SC",1316.44012,2020,12,22,1,8,-17.13888888888889,0.0,20.5
0,WN,MDW,"Philadelphia, PA",1075.03912,2020,11,23,0,11,-15.805555555555555,0.0,17.3
0,UA,SAN,"Chicago, IL",2772.89282,2020,1,10,4,14,-11.722222222222221,0.0,13.6
0,AA,DTW,"Philadelphia, PA",729.03102,2020,2,29,5,5,-19.805555555555557,0.0,17.2
0,WN,MSY,"Washington, DC",1559.45046,2020,2,15,5,11,-10.722222222222221,0.1,22.1
0,DL,PDK,"Miami, FL",955.94796,2020,11,2,0,22,-13.472222222222221,0.0,27.7
0,G4,PGD,"Flint, MI",1787.97674,2020,10,19,0,15,-3.166666666666666,4.4,26.5
1,AS,PAE,"Palm Springs, CA",1636.69878,2020,1,21,1,12,-13.944444444444445,4.5,33.2
0,AS,SEA,"Burbank, CA",1507.95158,2020,1,17,4,15,-17.38888888888889,0.9,15.5
0,DL,PDK,"Chicago, IL",975.26004,2020,11,16,0,16,-11.916666666666666,0.0,20.4
0,AA,ORF,"Dallas/Fort Worth, TX",1950.52008,2020,10,30,4,7,-7.722222222222222,4.5,35.8
0,AA,DCA,"Portland, ME",775.70188,2020,11,27,4,10,-10.86111111111111,0.1,9.7
0,AA,TVC,"Chicago, IL",360.49216,2020,11,7,5,6,-8.694444444444445,0.0,24.8
0,UA,SFB,"Newark, NJ",1507.95158,2020,10,19,0,18,-3.5833333333333335,3.5,23.5
0,AA,IND,"Chicago, IL",284.85318,2020,1,20,0,9,-20.833333333333332,0.0,11.1
0,DL,MOB,"Atlanta, GA",486.02067999999997,2020,11,12,3,11,-6.583333333333334,0.0,15.1
0,DL,JFK,"Kansas City, MO",1781.53938,2020,2,10,0,19,-14.13888888888889,4.5,26.5
0,WN,BNA,"Fort Lauderdale, FL",1276.20662,2020,2,12,2,15,-12.166666666666666,4.5,26.3
1,WN,MDW,"Dallas, TX",1276.20662,2020,2,27,3,17,-19.72222222222222,0.0,26.9
0,WN,DEN,"Seattle, WA",1647.96416,2020,2,25,1,22,-23.333333333333332,2.0,36.2
0,UA,BJC,"Santa Barbara, CA",1474.15544,2020,1,1,2,19,-17.805555555555557,0.2,21.7
0,DL,PDK,"Monroe, LA",720.98432,2020,1,20,0,16,-18.333333333333332,0.0,22.5
0,AA,EVV,"Dallas/Fort Worth, TX",1033.19628,2020,10,11,6,15,-5.222222222222221,0.0,14.8
1,WN,LAS,"San Jose, CA",621.20524,2020,2,17,0,11,-9.61111111111111,0.0,18.2
0,DL,TLH,"Atlanta, GA",358.88282,2020,11,25,2,16,-6.888888888888888,0.0,16.2
0,DL,ATL,"San Diego, CA",3044.87128,2020,12,7,0,8,-15.305555555555555,0.0,28.3
0,AS,PDX,"Sacramento, CA",770.87386,2020,2,6,3,7,-12.222222222222221,3.1,22.4
0,AA,BOS,"Philadelphia, PA",450.6152,2020,10,5,0,10,-10.11111111111111,4.5,16.6
0,DL,BOS,"Atlanta, GA",1522.43564,2020,10,23,4,7,-9.972222222222221,0.8,13.8
0,B6,RSW,"Washington, DC",1435.53128,2020,1,15,2,17,-4.500000000000001,0.0,16.2
0,DL,MSP,"Fargo, ND",358.88282,2020,1,28,1,15,-21.88888888888889,0.0,6.8
0,DL,DCA,"Atlanta, GA",880.30898,2020,1,30,3,6,-17.52777777777778,0.0,9.2
0,UA,BJC,"Liberal, KS",450.6152,2020,10,6,1,7,-7.472222222222222,0.0,9.7
0,UA,ORD,"Oklahoma City, OK",1115.27262,2020,11,28,5,9,-16.02777777777778,0.0,22.1
0,DL,PDK,"Raleigh/Durham, NC",572.92504,2020,10,19,0,8,-8.472222222222221,0.0,13.6
0,DL,PDK,"Austin, TX",1308.39342,2020,11,28,5,15,-10.055555555555555,2.6,12.8
0,WN,MSY,"Los Angeles, CA",2687.5978,2020,1,25,5,14,-12.027777777777779,0.0,9.8
0,AS,LGA,"Portland, OR",3176.83716,2020,2,4,1,13,-13.36111111111111,2.9,15.3
0,AA,LGA,"Washington, DC",344.39876,2020,10,28,2,12,-10.13888888888889,4.1,10.9
0,WN,OAK,"Phoenix, AZ",1039.63364,2020,11,21,5,17,-10.88888888888889,0.0,15.9
1,DL,JFK,"San Francisco, CA",3176.83716,2020,1,17,4,19,-19.305555555555557,0.0,34.2
0,UA,IAH,"San Antonio, TX",307.38394,2020,1,29,2,7,-11.666666666666666,0.0,20.9
0,WN,BOI,"San Diego, CA",1205.39566,2020,1,24,4,19,-14.63888888888889,4.5,20.9
0,UA,CLE,"Houston, TX",1755.78994,2020,12,27,6,16,-18.63888888888889,0.4,33.4
0,F9,AUS,"Ontario, CA",1924.77064,2020,1,30,3,7,-13.027777777777779,0.0,15.6
0,F9,LAS,"Los Angeles, CA",379.80424,2020,12,26,5,10,-14.527777777777779,0.0,12.0
1,DL,ATL,"St. Louis, MO",778.92056,2020,1,14,1,17,-8.527777777777779,4.5,22.3
0,B6,SFB,"Ponce, PR",1897.41186,2020,1,10,4,6,-5.333333333333334,0.2,22.0
0,DL,DCA,"Detroit, MI",651.7827,2020,1,15,2,12,-12.444444444444445,0.0,16.7
0,DL,BHM,"Atlanta, GA",215.65156,2020,1,16,3,13,-10.13888888888889,2.1,19.9
0,UA,IAH,"Mission/McAllen/Edinburg, TX",508.55144,2020,2,7,4,7,-11.777777777777779,0.0,20.1
0,NK,LAS,"Atlanta, GA",2811.51698,2020,1,8,2,21,-13.38888888888889,0.0,15.6
0,WN,IAH,"Las Vegas, NV",1987.5348999999999,2020,11,7,5,18,-6.638888888888889,0.0,11.8
1,WN,DEN,"Houston, TX",1421.04722,2020,11,12,3,17,-17.5,0.3,17.9
0,UA,BJC,"Seattle, WA",1647.96416,2020,11,11,2,11,-17.13888888888889,0.0,12.4
0,AA,OPF,"New York, NY",1763.83664,2020,1,12,6,11,-4.055555555555555,1.5,26.3
0,AA,ORD,"Detroit, MI",378.1949,2020,1,14,1,10,-17.13888888888889,0.0,22.9
0,AA,GSP,"Charlotte, NC",120.7005,2020,12,23,2,11,-14.5,0.0,10.2
0,AA,ORD,"Boston, MA",1395.29778,2020,2,17,0,12,-17.333333333333332,4.5,17.8
0,WN,PHX,"Denver, CO",968.82268,2020,11,4,2,8,-4.277777777777778,0.0,11.4
0,DL,ATL,"Brunswick, GA",383.02292,2020,10,17,5,18,-10.916666666666666,0.0,23.3
0,AA,FAR,"Phoenix, AZ",1971.4415,2020,1,27,0,17,-22.77777777777778,0.0,13.1
0,DL,ATL,"Chattanooga, TN",170.59004,2020,1,14,1,13,-8.527777777777779,4.5,22.3
1,AA,ORD,"Fort Myers, FL",1802.4608,2020,1,4,5,10,-18.333333333333332,1.8,17.7
0,DL,PDK,"Columbus, MS",387.85094,2020,10,21,2,15,-6.138888888888889,0.1,15.5
0,UA,LAX,"Fresno, CA",336.35206,2020,1,31,4,15,-9.166666666666666,0.0,20.3
0,UA,BJC,"Washington, DC",2336.76168,2020,1,5,6,9,-17.083333333333332,0.0,38.7
0,UA,COS,"Denver, CO",117.48182,2020,12,30,2,11,-23.083333333333332,0.0,8.0
0,DL,MSP,"Anchorage, AK",3176.83716,2020,12,13,6,17,-20.305555555555557,0.3,18.4
0,WN,DEN,"Las Vegas, NV",1010.66552,2020,12,10,3,13,-17.25,0.8,17.0
1,DL,ATL,"Huntsville, AL",243.01033999999999,2020,10,10,5,21,-5.444444444444445,4.5,23.7
0,AA,CLT,"Milwaukee, WI",1047.68034,2020,12,25,4,10,-17.944444444444443,0.0,20.9
0,AS,BFI,"Kona, HI",3176.83716,2020,11,25,2,17,-14.083333333333334,3.3,21.3
0,WN,DAL,"Atlanta, GA",1160.33414,2020,1,6,0,13,-12.444444444444445,0.0,19.2
0,AA,OPF,"Washington, DC",1478.98346,2020,1,3,4,18,-4.055555555555555,0.0,23.1
0,AA,CLT,"Los Angeles, CA",3176.83716,2020,12,25,4,14,-17.944444444444443,0.0,20.9
1,AA,OPF,"Austin, TX",1775.10202,2020,2,6,3,14,-3.7222222222222223,1.1,32.8
0,DL,MDW,"New York, NY",1190.9116,2020,10,11,6,10,-8.166666666666666,0.4,19.4
0,WN,PDX,"Sacramento, CA",770.87386,2020,1,14,1,9,-16.86111111111111,0.7,15.2
0,B6,BOS,"West Palm Beach/Palm Beach, FL",1926.37998,2020,1,27,0,6,-16.055555555555557,0.1,20.2
0,AA,BOS,"Washington, DC",642.12666,2020,10,7,2,15,-7.472222222222222,1.3,32.4
0,DL,ATL,"Raleigh/Durham, NC",572.92504,2020,11,15,6,8,-9.0,0.5,31.1
0,DL,CLE,"Hartford, CT",766.04584,2020,1,7,1,19,-16.555555555555557,0.0,22.5
1,UA,TUS,"San Francisco, CA",1208.61434,2020,2,1,5,13,-10.11111111111111,0.0,23.4
0,AA,JFK,"Washington, DC",344.39876,2020,2,3,0,8,-13.972222222222221,0.1,20.1
0,DL,BFI,"Denver, CO",1647.96416,2020,12,21,0,9,-13.36111111111111,4.5,38.7
0,DL,SLC,"Cedar City, UT",355.66414,2020,12,6,6,13,-18.77777777777778,0.0,11.6
0,DL,ATL,"West Palm Beach/Palm Beach, FL",877.0903,2020,10,27,1,14,-6.416666666666667,0.3,10.5
0,WN,ATL,"Tampa, FL",653.39204,2020,1,27,0,19,-13.083333333333334,0.9,19.6
0,G4,SDF,"Sanford, FL",1123.31932,2020,10,3,5,9,-10.166666666666666,0.0,7.9
0,DL,ATL,"Washington, DC",880.30898,2020,10,24,5,17,-7.083333333333333,4.5,9.0
0,AA,ORD,"Rochester, MN",431.30312,2020,2,24,0,13,-16.694444444444443,0.3,17.7
0,UA,PHX,"San Francisco, CA",1047.68034,2020,1,2,3,17,-12.722222222222221,0.0,14.1
0,WN,SFB,"Atlanta, GA",650.17336,2020,1,27,0,17,-8.527777777777779,0.9,9.6
0,UA,DCA,"Buffalo, NY",455.44322,2020,10,28,2,18,-7.361111111111111,0.0,14.0
0,AA,ILM,"Washington, DC",513.37946,2020,1,14,1,13,-6.083333333333333,0.4,14.7
0,AA,PHX,"Flagstaff, AZ",191.51146,2020,2,2,6,22,-8.472222222222221,0.0,15.0
0,UA,CLT,"Houston, TX",1467.71808,2020,11,10,1,7,-6.583333333333334,0.7,14.0
0,AA,CLT,"Myrtle Beach, SC",252.66638,2020,2,3,0,17,-11.0,0.0,18.2
0,AA,CLT,"Sarasota/Bradenton, FL",880.30898,2020,12,5,5,20,-13.555555555555555,0.8,22.7
0,DL,BOI,"Los Angeles, CA",1084.69516,2020,11,9,0,17,-17.666666666666668,0.0,14.3
0,DL,BWI,"Raleigh/Durham, NC",410.3817,2020,2,20,3,9,-17.11111111111111,0.0,14.1
0,AA,LSE,"Chicago, IL",346.0081,2020,1,9,3,18,-17.416666666666668,0.5,20.6
0,AA,SFB,"Washington, DC",1221.4890599999999,2020,2,28,4,21,-11.916666666666666,0.0,18.4
0,DL,PDK,"White Plains, NY",1255.2852,2020,1,6,0,20,-13.0,0.0,14.1
0,WN,MDW,"Columbus, OH",455.44322,2020,12,15,1,20,-19.63888888888889,0.0,18.1
0,B6,AUS,"Fort Lauderdale, FL",1778.3207,2020,10,22,3,18,-3.4722222222222223,2.0,18.4
0,DL,BTR,"Atlanta, GA",720.98432,2020,2,14,4,17,-12.666666666666666,0.0,16.9
0,B6,DCA,"Fort Lauderdale, FL",1446.79666,2020,1,28,1,12,-15.416666666666666,0.0,22.7
0,UA,SFO,"Phoenix, AZ",1047.68034,2020,10,14,2,13,-5.583333333333333,0.0,15.1
0,DL,SLC,"St. Louis, MO",1860.39704,2020,12,4,4,17,-18.88888888888889,0.0,12.7
0,B6,SFB,"Newark, NJ",1507.95158,2020,12,3,3,10,-9.833333333333334,0.0,14.8
0,AA,OPF,"New Orleans, LA",1086.3045,2020,1,20,0,8,-6.888888888888888,0.0,15.1
0,UA,MCI,"Houston, TX",1034.80562,2020,12,22,1,6,-13.777777777777779,0.0,32.8
0,AA,ORD,"Washington, DC",984.91608,2020,1,5,6,19,-17.25,0.4,28.3
0,G4,CMH,"Sanford, FL",1234.36378,2020,12,14,0,9,-17.444444444444443,0.2,19.7
0,UA,DCA,"Denver, CO",2336.76168,2020,12,23,2,14,-16.02777777777778,0.0,16.3
0,WN,IAH,"Washington, DC",1960.17612,2020,1,5,6,19,-9.916666666666666,0.0,16.4
0,WN,MDW,"Tampa, FL",1604.51198,2020,1,25,5,12,-17.416666666666668,4.5,19.5
0,UA,DEN,"Tampa, FL",2423.66604,2020,12,14,0,7,-20.416666666666668,0.8,11.5
0,UA,LAX,"Newark, NJ",3176.83716,2020,1,5,6,21,-10.527777777777779,0.0,31.7
1,UA,DEN,"Casper, WY",370.1482,2020,10,26,0,14,-26.166666666666664,2.3,12.2
0,DL,TWF,"Salt Lake City, UT",281.6345,2020,1,12,6,13,-18.27777777777778,1.0,34.3
0,AA,MSY,"Philadelphia, PA",1752.57126,2020,10,30,4,16,-9.25,0.0,25.5
0,WN,SAN,"Sacramento, CA",772.4832,2020,1,10,4,6,-11.722222222222221,0.0,13.6
1,AA,OPF,"Los Angeles, CA",3176.83716,2020,10,10,5,19,-2.4444444444444438,3.1,16.5
0,DL,SLC,"Colorado Springs, CO",661.43874,2020,2,16,6,9,-16.02777777777778,4.5,10.4
0,WN,BJC,"San Antonio, TX",1277.81596,2020,1,9,3,11,-17.666666666666668,0.1,18.6
0,UA,IAH,"Jackson/Vicksburg, MS",564.87834,2020,12,8,1,20,-11.083333333333334,0.0,12.1
0,AA,DCA,"Charlotte, NC",532.69154,2020,2,5,2,10,-13.277777777777779,4.5,18.1
0,DL,PIT,"Detroit, MI",323.47734,2020,10,14,2,18,-9.944444444444445,0.0,17.3
1,UA,DEN,"Chicago, IL",1429.09392,2020,10,25,6,17,-21.38888888888889,4.5,21.3
0,NK,PHL,"Atlanta, GA",1071.82044,2020,11,8,6,8,-9.055555555555555,0.0,11.8
0,WN,LAS,"Sacramento, CA",638.90798,2020,12,18,4,13,-12.75,0.0,26.8
0,AA,CHO,"New York, NY",490.8487,2020,2,14,4,13,-17.055555555555557,0.0,14.5
0,DL,PDK,"Jacksonville/Camp Lejeune, NC",642.12666,2020,2,14,4,8,-14.61111111111111,0.0,22.3
1,B6,LGB,"Salt Lake City, UT",946.29192,2020,1,31,4,16,-8.11111111111111,0.0,18.5
0,UA,IAH,"Denver, CO",1387.25108,2020,1,8,2,8,-11.583333333333334,0.0,24.6
0,DL,SLC,"Minneapolis, MN",1594.85594,2020,11,15,6,20,-14.583333333333334,0.0,27.1
0,DL,LAX,"Boise, ID",1084.69516,2020,10,31,5,19,-7.333333333333333,0.0,15.9
1,AA,ORF,"Philadelphia, PA",341.18008,2020,1,27,0,15,-14.027777777777779,0.0,20.4
0,UA,MDW,"Milwaukee, WI",107.82578,2020,12,30,2,19,-18.5,4.5,26.8
0,DL,MSP,"Phoenix, AZ",2053.51784,2020,10,21,2,16,-17.444444444444443,0.6,15.3
0,DL,JFK,"Memphis, TN",1549.79442,2020,1,28,1,18,-16.194444444444443,0.0,23.9
0,AA,ORD,"Fort Wayne, IN",252.66638,2020,10,27,1,19,-16.72222222222222,1.6,11.3
0,AA,JFK,"Chicago, IL",1179.64622,2020,2,20,3,6,-17.77777777777778,0.0,18.8
1,WN,SMF,"San Diego, CA",772.4832,2020,1,5,6,8,-13.11111111111111,0.0,14.5
0,WN,ISP,"Baltimore, MD",354.0548,2020,2,25,1,6,-13.36111111111111,3.5,16.0
0,AA,CLT,"Detroit, MI",804.67,2020,12,21,0,11,-13.333333333333334,0.0,24.4
0,DL,PDK,"Charlottesville, VA",735.46838,2020,2,5,2,21,-8.472222222222221,4.5,25.7
0,DL,IND,"Detroit, MI",371.75754,2020,10,15,3,10,-10.444444444444445,4.5,23.2
0,HA,SEA,"Honolulu, HI",3176.83716,2020,11,14,5,10,-14.222222222222221,4.5,24.6
0,DL,RSW,"Detroit, MI",1744.52456,2020,11,10,1,6,-3.250000000000001,4.3,27.4
0,WN,HOU,"Greer, SC",1359.8923,2020,11,19,3,10,-6.416666666666665,0.3,19.2
1,UA,DEN,"San Luis Obispo, CA",1498.29554,2020,10,26,0,11,-26.166666666666664,2.3,12.2
0,DL,ATL,"Tampa, FL",653.39204,2020,1,21,1,10,-18.27777777777778,0.0,18.1
0,WN,AUS,"Orlando, FL",1599.68396,2020,1,4,5,7,-10.472222222222221,0.0,16.9
0,AA,ONT,"Dallas/Fort Worth, TX",1911.89592,2020,1,29,2,10,-9.916666666666666,0.0,21.3
0,UA,IAH,"Kansas City, MO",1034.80562,2020,2,12,2,8,-10.527777777777779,4.5,19.9
0,AA,CLT,"San Francisco, CA",3176.83716,2020,1,9,3,11,-13.916666666666666,0.0,13.5
0,DL,MSP,"Columbus, OH",1007.44684,2020,1,19,6,8,-25.88888888888889,0.0,16.4
0,WN,MCI,"Chicago, IL",651.7827,2020,1,6,0,7,-17.63888888888889,0.4,15.6
0,B6,DCA,"Orlando, FL",1221.4890599999999,2020,2,20,3,16,-16.77777777777778,0.0,12.7
0,AA,LBB,"Dallas/Fort Worth, TX",453.83388,2020,2,26,2,12,-17.416666666666668,0.0,28.7
0,DL,PDK,"Knoxville, TN",244.61968,2020,10,3,5,20,-9.944444444444445,0.0,12.2
0,AA,CLT,"New Bern/Morehead/Beaufort, NC",355.66414,2020,12,25,4,13,-17.944444444444443,0.0,20.9
0,DL,PDK,"New York, NY",1226.31708,2020,10,19,0,21,-8.472222222222221,0.0,13.6
0,DL,DTW,"Pittsburgh, PA",323.47734,2020,12,13,6,10,-17.305555555555557,0.0,16.3
0,UA,BJC,"Richmond, VA",2385.0418799999998,2020,10,3,5,9,-10.805555555555555,0.0,15.7
0,AA,TPA,"Dallas/Fort Worth, TX",1495.07686,2020,12,22,1,9,-9.277777777777779,0.0,16.3
0,UA,HOU,"Atlanta, GA",1108.83526,2020,1,30,3,18,-11.5,1.6,14.8
0,UA,LCK,"Denver, CO",1857.1783599999999,2020,10,19,0,9,-10.722222222222221,4.5,13.0
0,DL,LAX,"Nashville, TN",2891.98398,2020,10,21,2,16,-6.833333333333333,0.0,16.9
0,DL,SEA,"Raleigh/Durham, NC",3176.83716,2020,10,24,5,11,-14.25,0.2,24.5
0,DL,SFB,"Atlanta, GA",650.17336,2020,11,5,3,16,-5.499999999999999,1.2,21.2
0,UA,SFO,"Jackson, WY",1186.08358,2020,2,24,0,18,-10.777777777777779,0.0,13.4
0,WN,DAL,"Phoenix, AZ",1414.60986,2020,11,25,2,17,-10.944444444444445,0.0,30.6
0,AA,SAN,"Dallas/Fort Worth, TX",1884.53714,2020,12,7,0,7,-10.694444444444445,0.0,11.6
1,WN,AUS,"Chicago, IL",1564.27848,2020,1,3,4,18,-10.5,0.0,27.6
0,AA,FLL,"Charlotte, NC",1017.10288,2020,11,4,2,7,-3.9166666666666665,0.2,33.2
0,F9,MCO,"Bloomington/Normal, IL",1506.34224,2020,1,26,6,11,-10.777777777777779,0.0,12.9
1,DL,HOU,"Detroit, MI",1730.0405,2020,1,28,1,17,-9.583333333333334,4.5,25.6
1,B6,FLL,"New York, NY",1720.38446,2020,2,11,1,12,-4.111111111111111,2.0,20.3
0,UA,SBP,"Denver, CO",1498.29554,2020,1,21,1,6,-11.722222222222221,0.1,12.7
0,UA,SFO,"Reno, NV",308.99328,2020,1,24,4,22,-10.777777777777779,0.0,8.5
1,F9,MEM,"Orlando, FL",1100.78856,2020,1,26,6,14,-13.277777777777779,0.9,20.7
0,B6,SRQ,"Boston, MA",1963.3948,2020,12,10,3,14,-9.38888888888889,0.0,9.5
0,UA,ORD,"Louisville, KY",460.27124,2020,11,18,2,18,-15.916666666666666,0.0,28.6
0,WN,MCO,"Columbus, OH",1290.69068,2020,2,6,3,7,-4.361111111111112,0.6,34.2
0,DL,PDK,"Charlottesville, VA",735.46838,2020,10,9,4,10,-6.472222222222221,3.8,20.8
0,AS,SFB,"San Francisco, CA",3176.83716,2020,1,8,2,19,-10.444444444444445,0.0,14.8
0,DL,DSM,"Detroit, MI",859.38756,2020,12,19,5,6,-20.583333333333332,0.0,19.6
0,UA,ORD,"Appleton, WI",259.10374,2020,11,19,3,14,-10.527777777777779,0.0,30.8
0,DL,JFK,"San Francisco, CA",3176.83716,2020,11,22,6,16,-12.416666666666666,0.7,27.8
1,UA,JAX,"Chicago, IL",1390.46976,2020,12,19,5,8,-11.777777777777779,0.0,16.5
0,DL,PDK,"Montgomery, AL",236.57298,2020,10,27,1,16,-7.166666666666667,0.1,10.4
0,UA,DCA,"Hartford, CT",524.64484,2020,11,3,1,17,-12.472222222222221,0.0,22.1
1,WN,PDK,"Greer, SC",246.22902,2020,2,14,4,21,-14.61111111111111,0.0,22.3
0,DL,SLC,"Phoenix, AZ",815.93538,2020,10,1,3,22,-8.055555555555555,0.0,16.9
0,DL,HSV,"Atlanta, GA",243.01033999999999,2020,1,8,2,16,-13.444444444444445,0.0,10.7
0,UA,FLL,"Cleveland, OH",1709.11908,2020,1,26,6,10,-8.25,0.0,16.6
0,UA,HOU,"Monroe, LA",421.64708,2020,1,9,3,19,-6.305555555555556,1.7,34.1
0,AA,ORD,"Minneapolis, MN",537.51956,2020,1,17,4,7,-21.13888888888889,4.5,26.5
0,WN,BNA,"Washington, DC",904.44908,2020,10,1,3,19,-8.444444444444445,0.0,18.6
0,UA,HOU,"San Diego, CA",2096.97002,2020,11,15,6,9,-7.361111111111111,4.1,33.9
0,UA,LAX,"Denver, CO",1387.25108,2020,10,14,2,5,-4.527777777777777,0.0,14.4
0,AA,PHX,"Tucson, AZ",177.0274,2020,1,13,0,22,-12.194444444444445,0.0,10.6
0,AA,MKE,"Charlotte, NC",1047.68034,2020,2,23,6,6,-14.833333333333334,0.0,24.3
0,AA,OPF,"Los Angeles, CA",3176.83716,2020,2,11,1,13,-4.111111111111111,1.3,18.0
0,WN,PHX,"San Diego, CA",489.23936,2020,2,19,2,9,-8.777777777777779,0.0,10.9
0,UA,MDW,"Sarasota/Bradenton, FL",1689.807,2020,1,29,2,8,-17.86111111111111,0.1,10.0
0,AS,BLI,"Seattle, WA",149.66862,2020,1,7,1,7,-13.5,4.5,31.6
0,WN,BWI,"Manchester, NH",606.72118,2020,1,8,2,6,-16.944444444444443,0.4,31.6
0,DL,ATL,"Washington, DC",880.30898,2020,1,12,6,8,-10.166666666666666,3.5,15.0
0,UA,TPA,"Houston, TX",1266.55058,2020,1,19,6,19,-6.222222222222222,4.5,26.7
0,DL,TWF,"Salt Lake City, UT",281.6345,2020,11,8,6,6,-18.0,4.5,24.5
0,UA,IAH,"Pensacola, FL",786.96726,2020,10,31,5,9,-9.722222222222221,0.0,10.6
0,B6,LGA,"Denver, CO",2616.78684,2020,1,7,1,20,-16.194444444444443,1.1,18.9
0,DL,SRQ,"Detroit, MI",1644.74548,2020,1,1,2,12,-8.194444444444445,0.0,12.1
0,AA,CLT,"Tampa, FL",815.93538,2020,1,13,0,13,-9.0,4.5,10.7
0,WN,RSW,"Indianapolis, IN",1520.8263,2020,2,24,0,16,-5.972222222222222,0.0,22.2
0,WN,LAS,"Milwaukee, WI",2452.63416,2020,10,3,5,9,-2.000000000000001,0.0,14.4
0,AA,CLT,"Springfield, MO",1139.41272,2020,2,5,2,22,-8.805555555555555,4.5,19.9
0,DL,OMA,"Detroit, MI",1047.68034,2020,2,7,4,6,-20.083333333333332,0.1,24.6
0,AA,BFL,"Dallas/Fort Worth, TX",2045.4711399999999,2020,11,21,5,10,-11.777777777777779,0.0,8.4
0,DL,SLC,"Idaho Falls, ID",302.55592,2020,11,25,2,13,-15.722222222222221,0.6,19.5
0,B6,ATL,"Boston, MA",1522.43564,2020,2,4,1,10,-9.333333333333334,1.6,20.3
0,WN,PIT,"Chicago, IL",646.95468,2020,1,20,0,8,-20.77777777777778,0.3,15.5
0,UA,IAH,"Knoxville, TN",1240.80114,2020,11,7,5,14,-6.638888888888889,0.0,11.8
0,DL,DHN,"Atlanta, GA",273.5878,2020,1,23,3,18,-12.583333333333334,4.5,19.5
0,DL,MCO,"Atlanta, GA",650.17336,2020,10,30,4,16,-6.0555555555555545,2.8,17.0
0,UA,BJC,"Sacramento, CA",1462.89006,2020,11,21,5,14,-16.194444444444443,0.0,11.0
0,B6,ROC,"New York, NY",424.86576,2020,1,24,4,14,-17.916666666666668,0.0,16.3
0,DL,JFK,"Dallas/Fort Worth, TX",2235.37326,2020,10,25,6,18,-12.416666666666666,0.8,19.1
0,UA,SFB,"Cleveland, OH",1440.3593,2020,12,10,3,13,-10.36111111111111,0.0,11.2
0,WN,SAN,"Las Vegas, NV",415.20972,2020,12,28,0,11,-11.25,4.5,26.2
1,NK,MCO,"Greensboro/High Point, NC",860.9969,2020,1,5,6,12,-11.166666666666666,0.0,27.0
0,AA,CLT,"Tampa, FL",815.93538,2020,1,13,0,20,-9.0,4.5,10.7
0,DL,PDK,"West Palm Beach/Palm Beach, FL",877.0903,2020,1,6,0,12,-13.0,0.0,14.1
0,UA,EWR,"Richmond, VA",445.78718,2020,10,19,0,14,-10.416666666666666,0.0,17.3
0,WN,MCO,"Nashville, TN",991.35344,2020,2,29,5,7,-10.777777777777779,0.0,23.3
0,DL,ATL,"Peoria, IL",909.2771,2020,1,7,1,21,-12.63888888888889,0.2,26.9
0,DL,LUK,"Chicago, IL",424.86576,2020,1,10,4,11,-10.416666666666666,4.5,23.6
0,UA,KAEG,"Chicago, IL",1799.2421199999999,2020,11,8,6,12,-11.666666666666666,3.4,36.0
0,AA,MCO,"Miami, FL",308.99328,2020,12,28,0,8,-8.722222222222221,0.0,14.8
0,DL,ATL,"Greensboro/High Point, NC",492.45804,2020,11,20,4,12,-11.416666666666666,0.0,11.0
0,DL,CMH,"Detroit, MI",249.4477,2020,11,25,2,14,-12.86111111111111,4.5,24.4
0,DL,MCI,"Detroit, MI",1012.27486,2020,1,28,1,14,-18.25,0.0,10.2
1,WN,BWI,"Pittsburgh, PA",337.9614,2020,1,5,6,11,-16.305555555555557,0.3,29.1
0,DL,MLU,"Atlanta, GA",720.98432,2020,1,29,2,17,-11.583333333333334,4.5,17.1
0,F9,LAS,"Sacramento, CA",638.90798,2020,1,5,6,18,-13.88888888888889,0.0,25.2
0,DL,EVV,"Detroit, MI",584.19042,2020,1,27,0,17,-16.555555555555557,0.0,11.0
1,WN,MCO,"Denver, CO",2488.03964,2020,12,11,4,13,-10.083333333333334,0.0,10.7
0,UA,EWR,"Presque Isle/Houlton, ME",828.8101,2020,12,10,3,19,-15.472222222222221,0.0,18.6
0,WN,MCO,"Chicago, IL",1593.2466,2020,11,10,1,17,-3.8055555555555562,4.5,24.2
0,WN,BNA,"Denver, CO",1631.87076,2020,1,12,6,7,-12.972222222222221,0.0,12.8
0,DL,ATL,"Jackson/Vicksburg, MS",548.78494,2020,11,20,4,21,-11.416666666666666,0.0,11.0
0,UA,DRO,"Denver, CO",403.94434,2020,12,28,0,17,-18.27777777777778,4.5,9.7
0,WN,SFB,"Baltimore, MD",1266.55058,2020,11,20,4,19,-5.805555555555555,0.5,21.1
0,DL,PDK,"Lexington, KY",489.23936,2020,2,25,1,20,-9.916666666666666,4.5,15.3
