year,month,dayofmonth,flightdate,marketing_airline_network,origincityname,destcityname,crsdeptime,deptime,depdelay,depdelayminutes,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,crselapsedtime,actualelapsedtime,airtime,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,hour,delayed,distance_bin,day_of_week,city_clean,state_clean,type,name,latitude,longitude,airport_code,temp_mean,precipitation,wind_speed
2020,10,25,2020-10-25,UA,"Denver, CO","Chicago, IL",1755,1937.0,102.0,102.0,50.0,2027.0,2259.0,12.0,2121,2311.0,110.0,110.0,146.0,154.0,92.0,888.0,4,0.0,0.0,8.0,0.0,102.0,17,1,"(762.0, 1107.0]",6,Denver,CO,large_airport,Denver International Airport,39.860027,-104.673792,DEN,-6.5,8.0,21.3
2020,10,14,2020-10-14,DL,"Pittsburgh, PA","Detroit, MI",1810,1810.0,0.0,0.0,11.0,1821.0,1904.0,5.0,1921,1909.0,-12.0,0.0,71.0,59.0,43.0,201.0,1,0.0,0.0,0.0,0.0,0.0,18,0,"(15.999, 305.0]",2,Pittsburgh,PA,large_airport,Pittsburgh International Airport,40.491501,-80.232903,PIT,14.1,0.0,17.3
2020,12,8,2020-12-08,UA,"Houston, TX","Jackson/Vicksburg, MS",2025,2013.0,-12.0,0.0,21.0,2034.0,2129.0,4.0,2146,2133.0,-13.0,0.0,81.0,80.0,55.0,351.0,2,0.0,0.0,0.0,0.0,0.0,20,0,"(305.0, 507.0]",1,Houston,TX,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,IAH,12.05,0.0,12.1
2020,1,9,2020-01-09,WN,"Denver, CO","San Antonio, TX",1105,1107.0,2.0,2.0,12.0,1119.0,1403.0,3.0,1415,1406.0,-9.0,0.0,130.0,119.0,104.0,794.0,4,0.0,0.0,0.0,0.0,0.0,11,0,"(762.0, 1107.0]",3,Denver,CO,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,BJC,0.1999999999999999,0.1,18.6
2020,2,16,2020-02-16,DL,"Salt Lake City, UT","Colorado Springs, CO",955,955.0,0.0,0.0,28.0,1023.0,1126.0,4.0,1134,1130.0,-4.0,0.0,99.0,95.0,63.0,411.0,2,0.0,0.0,0.0,0.0,0.0,9,0,"(305.0, 507.0]",6,Salt Lake City,UT,large_airport,Salt Lake City International Airport,40.78886,-111.979866,SLC,3.1500000000000004,6.6,10.4
2020,1,29,2020-01-29,AA,"Ontario, CA","Dallas/Fort Worth, TX",1057,1054.0,-3.0,0.0,15.0,1109.0,1537.0,5.0,1549,1542.0,-7.0,0.0,172.0,168.0,148.0,1188.0,5,0.0,0.0,0.0,0.0,0.0,10,0,"(1107.0, 5095.0]",2,Ontario,CA,large_airport,Ontario International Airport,34.056,-117.600998,ONT,14.15,0.0,21.3
2020,1,4,2020-01-04,WN,"Austin, TX","Orlando, FL",700,707.0,7.0,7.0,23.0,730.0,1035.0,24.0,1020,1059.0,39.0,39.0,140.0,172.0,125.0,994.0,4,7.0,0.0,32.0,0.0,0.0,7,0,"(762.0, 1107.0]",5,Austin,TX,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,AUS,13.15,0.0,16.9
2020,1,21,2020-01-21,DL,"Atlanta, GA","Tampa, FL",1057,1052.0,-5.0,0.0,16.0,1108.0,1207.0,3.0,1227,1210.0,-17.0,0.0,90.0,78.0,59.0,406.0,2,0.0,0.0,0.0,0.0,0.0,10,0,"(305.0, 507.0]",1,Atlanta,GA,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL,-0.8999999999999999,0.0,18.1
2020,10,26,2020-10-26,UA,"Denver, CO","San Luis Obispo, CA",1135,1821.0,406.0,406.0,14.0,1835.0,1929.0,6.0,1334,1935.0,361.0,361.0,179.0,134.0,114.0,931.0,4,361.0,0.0,0.0,0.0,0.0,11,1,"(762.0, 1107.0]",0,Denver,CO,large_airport,Denver International Airport,39.860027,-104.673792,DEN,-15.6,2.3,12.2
2020,11,10,2020-11-10,DL,"Fort Myers, FL","Detroit, MI",640,629.0,-11.0,0.0,11.0,640.0,857.0,6.0,920,903.0,-17.0,0.0,160.0,154.0,137.0,1084.0,5,0.0,0.0,0.0,0.0,0.0,6,0,"(762.0, 1107.0]",1,Fort Myers,FL,large_airport,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,RSW,26.15,4.3,27.4
2020,11,14,2020-11-14,HA,"Seattle, WA","Honolulu, HI",1000,953.0,-7.0,0.0,15.0,1008.0,1359.0,5.0,1410,1404.0,-6.0,0.0,370.0,371.0,351.0,2677.0,11,0.0,0.0,0.0,0.0,0.0,10,0,"(1107.0, 5095.0]",5,Seattle,WA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,SEA,6.4,13.1,24.6
2020,10,15,2020-10-15,DL,"Indianapolis, IN","Detroit, MI",1030,1026.0,-4.0,0.0,16.0,1042.0,1121.0,8.0,1140,1129.0,-11.0,0.0,70.0,63.0,39.0,231.0,1,0.0,0.0,0.0,0.0,0.0,10,0,"(15.999, 305.0]",3,Indianapolis,IN,large_airport,Indianapolis International Airport,39.7173,-86.294403,IND,13.2,6.1,23.2
2020,2,5,2020-02-05,DL,"Atlanta, GA","Charlottesville, VA",2137,2134.0,-3.0,0.0,20.0,2154.0,2251.0,4.0,2315,2255.0,-20.0,0.0,98.0,81.0,57.0,457.0,2,0.0,0.0,0.0,0.0,0.0,21,0,"(305.0, 507.0]",2,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,16.75,19.2,25.7
2020,12,21,2020-12-21,AA,"Charlotte, NC","Detroit, MI",1114,1109.0,-5.0,0.0,29.0,1138.0,1254.0,12.0,1310,1306.0,-4.0,0.0,116.0,117.0,76.0,500.0,3,0.0,0.0,0.0,0.0,0.0,11,0,"(305.0, 507.0]",0,Charlotte,NC,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,CLT,8.0,0.0,24.4
2020,2,25,2020-02-25,WN,"Islip, NY","Baltimore, MD",610,604.0,-6.0,0.0,17.0,621.0,720.0,5.0,730,725.0,-5.0,0.0,80.0,81.0,59.0,220.0,1,0.0,0.0,0.0,0.0,0.0,6,0,"(15.999, 305.0]",1,Islip,NY,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,ISP,7.949999999999999,3.5,16.0
2020,1,5,2020-01-05,WN,"Sacramento, CA","San Diego, CA",845,917.0,32.0,32.0,19.0,936.0,1045.0,2.0,1015,1047.0,32.0,32.0,90.0,90.0,69.0,480.0,2,0.0,0.0,0.0,0.0,32.0,8,1,"(305.0, 507.0]",6,Sacramento,CA,large_airport,Sacramento International Airport,38.6954,-121.591003,SMF,8.4,0.0,14.5
2020,2,20,2020-02-20,AA,"New York, NY","Chicago, IL",630,621.0,-9.0,0.0,12.0,633.0,741.0,16.0,824,757.0,-27.0,0.0,174.0,156.0,128.0,733.0,3,0.0,0.0,0.0,0.0,0.0,6,0,"(507.0, 762.0]",3,New York,NY,large_airport,John F Kennedy International Airport,40.639447,-73.779317,JFK,0.0,0.0,18.8
2020,10,27,2020-10-27,AA,"Chicago, IL","Fort Wayne, IN",1956,1951.0,-5.0,0.0,18.0,2009.0,2139.0,5.0,2154,2144.0,-10.0,0.0,58.0,53.0,30.0,157.0,1,0.0,0.0,0.0,0.0,0.0,19,0,"(15.999, 305.0]",1,Chicago,IL,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,ORD,1.9,1.6,11.3
2020,10,24,2020-10-24,DL,"Seattle, WA","Raleigh/Durham, NC",1140,1139.0,-1.0,0.0,12.0,1151.0,1906.0,5.0,1934,1911.0,-23.0,0.0,294.0,272.0,255.0,2354.0,10,0.0,0.0,0.0,0.0,0.0,11,0,"(1107.0, 5095.0]",5,Seattle,WA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,SEA,6.35,0.2,24.5
2020,10,21,2020-10-21,DL,"Los Angeles, CA","Nashville, TN",1635,1630.0,-5.0,0.0,8.0,1638.0,2214.0,5.0,2230,2219.0,-11.0,0.0,235.0,229.0,216.0,1797.0,8,0.0,0.0,0.0,0.0,0.0,16,0,"(1107.0, 5095.0]",2,Los Angeles,CA,large_airport,Los Angeles International Airport,33.942501,-118.407997,LAX,19.7,0.0,16.9
2020,10,19,2020-10-19,UA,"Columbus, OH","Denver, CO",900,855.0,-5.0,0.0,9.0,904.0,1010.0,7.0,1025,1017.0,-8.0,0.0,205.0,202.0,186.0,1154.0,5,0.0,0.0,0.0,0.0,0.0,9,0,"(1107.0, 5095.0]",0,Columbus,OH,large_airport,Rickenbacker International Airport,39.813801,-82.927803,LCK,12.7,23.6,13.0
2020,12,22,2020-12-22,AA,"Tampa, FL","Dallas/Fort Worth, TX",918,908.0,-10.0,0.0,12.0,920.0,1035.0,8.0,1116,1043.0,-33.0,0.0,178.0,155.0,135.0,929.0,4,0.0,0.0,0.0,0.0,0.0,9,0,"(762.0, 1107.0]",1,Tampa,FL,large_airport,Tampa International Airport,27.9755,-82.533203,TPA,15.3,0.0,16.3
2020,10,3,2020-10-03,UA,"Denver, CO","Richmond, VA",954,951.0,-3.0,0.0,24.0,1015.0,1517.0,4.0,1526,1521.0,-5.0,0.0,212.0,210.0,182.0,1482.0,6,0.0,0.0,0.0,0.0,0.0,9,0,"(1107.0, 5095.0]",5,Denver,CO,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,BJC,12.55,0.0,15.7
2020,12,13,2020-12-13,DL,"Detroit, MI","Pittsburgh, PA",1000,956.0,-4.0,0.0,17.0,1013.0,1054.0,3.0,1107,1057.0,-10.0,0.0,67.0,61.0,41.0,201.0,1,0.0,0.0,0.0,0.0,0.0,10,0,"(15.999, 305.0]",6,Detroit,MI,large_airport,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,DTW,0.8500000000000001,0.0,16.3
2020,10,19,2020-10-19,DL,"Atlanta, GA","New York, NY",2105,2104.0,-1.0,0.0,8.0,2112.0,2249.0,7.0,2315,2256.0,-19.0,0.0,130.0,112.0,97.0,762.0,4,0.0,0.0,0.0,0.0,0.0,21,0,"(507.0, 762.0]",0,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,16.75,0.0,13.6
2020,10,3,2020-10-03,DL,"Atlanta, GA","Knoxville, TN",2054,2048.0,-6.0,0.0,16.0,2104.0,2134.0,4.0,2145,2138.0,-7.0,0.0,51.0,50.0,30.0,152.0,1,0.0,0.0,0.0,0.0,0.0,20,0,"(15.999, 305.0]",5,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,14.1,0.0,12.2
2020,2,20,2020-02-20,B6,"Washington, DC","Orlando, FL",1600,1551.0,-9.0,0.0,12.0,1603.0,1802.0,20.0,1830,1822.0,-8.0,0.0,150.0,151.0,119.0,759.0,4,0.0,0.0,0.0,0.0,0.0,16,0,"(507.0, 762.0]",3,Washington,DC,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,DCA,1.8,0.0,12.7
2020,1,19,2020-01-19,DL,"Minneapolis, MN","Columbus, OH",845,851.0,6.0,6.0,24.0,915.0,1139.0,4.0,1148,1143.0,-5.0,0.0,123.0,112.0,84.0,626.0,3,0.0,0.0,0.0,0.0,0.0,8,0,"(507.0, 762.0]",6,Minneapolis,MN,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,MSP,-14.6,0.0,16.4
2020,2,12,2020-02-12,UA,"Houston, TX","Kansas City, MO",810,811.0,1.0,1.0,22.0,833.0,1000.0,9.0,1012,1009.0,-3.0,0.0,122.0,118.0,87.0,643.0,3,0.0,0.0,0.0,0.0,0.0,8,0,"(507.0, 762.0]",2,Houston,TX,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,IAH,13.05,11.0,19.9
2020,10,9,2020-10-09,DL,"Atlanta, GA","Charlottesville, VA",1030,1025.0,-5.0,0.0,13.0,1038.0,1144.0,3.0,1205,1147.0,-18.0,0.0,95.0,82.0,66.0,457.0,2,0.0,0.0,0.0,0.0,0.0,10,0,"(305.0, 507.0]",4,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,20.35,3.8,20.8
2020,2,6,2020-02-06,WN,"Orlando, FL","Columbus, OH",700,655.0,-5.0,0.0,9.0,704.0,847.0,4.0,915,851.0,-24.0,0.0,135.0,116.0,103.0,802.0,4,0.0,0.0,0.0,0.0,0.0,7,0,"(762.0, 1107.0]",3,Orlando,FL,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,MCO,24.15,0.6,34.2
2020,11,18,2020-11-18,UA,"Chicago, IL","Louisville, KY",1815,1808.0,-7.0,0.0,37.0,1845.0,2027.0,6.0,2039,2033.0,-6.0,0.0,84.0,85.0,42.0,286.0,2,0.0,0.0,0.0,0.0,0.0,18,0,"(15.999, 305.0]",2,Chicago,IL,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,ORD,3.35,0.0,28.6
2020,12,10,2020-12-10,B6,"Sarasota/Bradenton, FL","Boston, MA",1433,1415.0,-18.0,0.0,10.0,1425.0,1705.0,7.0,1738,1712.0,-26.0,0.0,185.0,177.0,160.0,1220.0,5,0.0,0.0,0.0,0.0,0.0,14,0,"(1107.0, 5095.0]",3,Sarasota/Bradenton,FL,large_airport,Sarasota Bradenton International Airport,27.394631,-82.554359,SRQ,15.1,0.0,9.5
2020,1,24,2020-01-24,UA,"San Francisco, CA","Reno, NV",2245,2241.0,-4.0,0.0,14.0,2255.0,2331.0,5.0,2352,2336.0,-16.0,0.0,67.0,55.0,36.0,192.0,1,0.0,0.0,0.0,0.0,0.0,22,0,"(15.999, 305.0]",4,San Francisco,CA,large_airport,San Francisco International Airport,37.619806,-122.374821,SFO,12.6,0.0,8.5
2020,2,11,2020-02-11,B6,"Fort Lauderdale, FL","New York, NY",1225,1243.0,18.0,18.0,15.0,1258.0,1511.0,5.0,1516,1516.0,0.0,0.0,171.0,153.0,133.0,1069.0,5,0.0,0.0,0.0,0.0,0.0,12,1,"(762.0, 1107.0]",1,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,24.6,2.0,20.3
2020,1,28,2020-01-28,DL,"Houston, TX","Detroit, MI",1759,1814.0,15.0,15.0,18.0,1832.0,2141.0,8.0,2150,2149.0,-1.0,0.0,171.0,155.0,129.0,1075.0,5,0.0,0.0,0.0,0.0,0.0,17,1,"(762.0, 1107.0]",1,Houston,TX,medium_airport,William P Hobby Airport,29.645399,-95.2789,HOU,14.75,15.6,25.6
2020,1,26,2020-01-26,F9,"Orlando, FL","Bloomington/Normal, IL",1159,1150.0,-9.0,0.0,14.0,1204.0,1324.0,8.0,1349,1332.0,-17.0,0.0,170.0,162.0,140.0,936.0,4,0.0,0.0,0.0,0.0,0.0,11,0,"(762.0, 1107.0]",6,Orlando,FL,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,MCO,12.6,0.0,12.9
2020,11,4,2020-11-04,AA,"Fort Lauderdale, FL","Charlotte, NC",744,735.0,-9.0,0.0,15.0,750.0,923.0,6.0,950,929.0,-21.0,0.0,126.0,114.0,93.0,632.0,3,0.0,0.0,0.0,0.0,0.0,7,0,"(507.0, 762.0]",2,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,24.95,0.2,33.2
2020,1,3,2020-01-03,WN,"Austin, TX","Chicago, IL",1830,1947.0,77.0,77.0,12.0,1959.0,2158.0,7.0,2100,2205.0,65.0,65.0,150.0,138.0,119.0,972.0,4,3.0,0.0,0.0,0.0,62.0,18,1,"(762.0, 1107.0]",4,Austin,TX,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,AUS,13.1,0.0,27.6
2020,12,7,2020-12-07,AA,"San Diego, CA","Dallas/Fort Worth, TX",713,706.0,-7.0,0.0,15.0,721.0,1150.0,6.0,1219,1156.0,-23.0,0.0,186.0,170.0,149.0,1171.0,5,0.0,0.0,0.0,0.0,0.0,7,0,"(1107.0, 5095.0]",0,San Diego,CA,large_airport,San Diego International Airport,32.7336006165,-117.190002441,SAN,12.75,0.0,11.6
2020,2,24,2020-02-24,UA,"San Francisco, CA","Jackson, WY",1810,1804.0,-6.0,0.0,12.0,1816.0,2109.0,3.0,2128,2112.0,-16.0,0.0,138.0,128.0,113.0,737.0,3,0.0,0.0,0.0,0.0,0.0,18,0,"(507.0, 762.0]",0,San Francisco,CA,large_airport,San Francisco International Airport,37.619806,-122.374821,SFO,12.6,0.0,13.4
2020,11,15,2020-11-15,UA,"Houston, TX","San Diego, CA",940,931.0,-9.0,0.0,12.0,943.0,1029.0,1.0,1104,1030.0,-34.0,0.0,204.0,179.0,166.0,1303.0,6,0.0,0.0,0.0,0.0,0.0,9,0,"(1107.0, 5095.0]",6,Houston,TX,medium_airport,William P Hobby Airport,29.645399,-95.2789,HOU,18.75,4.1,33.9
2020,10,1,2020-10-01,WN,"Nashville, TN","Washington, DC",1925,1921.0,-4.0,0.0,17.0,1938.0,2147.0,4.0,2200,2151.0,-9.0,0.0,95.0,90.0,69.0,562.0,3,0.0,0.0,0.0,0.0,0.0,19,0,"(507.0, 762.0]",3,Nashville,TN,large_airport,Nashville International Airport,36.1245,-86.6782,BNA,16.8,0.0,18.6
2020,2,21,2020-02-21,WN,"Atlanta, GA","Fort Lauderdale, FL",1925,1935.0,10.0,10.0,9.0,1944.0,2108.0,4.0,2125,2112.0,-13.0,0.0,120.0,97.0,84.0,581.0,3,0.0,0.0,0.0,0.0,0.0,19,0,"(507.0, 762.0]",4,Atlanta,GA,medium_airport,DeKalb Peachtree Airport,33.87633,-84.30213,PDK,4.1000000000000005,0.0,16.5
2020,2,23,2020-02-23,UA,"San Francisco, CA","Bend/Redmond, OR",1628,1621.0,-7.0,0.0,18.0,1639.0,1752.0,6.0,1815,1758.0,-17.0,0.0,107.0,97.0,73.0,462.0,2,0.0,0.0,0.0,0.0,0.0,16,0,"(305.0, 507.0]",6,San Francisco,CA,large_airport,San Francisco International Airport,37.619806,-122.374821,SFO,12.05,0.0,23.2
2020,12,23,2020-12-23,UA,"Cleveland, OH","Chicago, IL",740,733.0,-7.0,0.0,22.0,755.0,750.0,3.0,810,753.0,-17.0,0.0,90.0,80.0,55.0,315.0,2,0.0,0.0,0.0,0.0,0.0,7,0,"(305.0, 507.0]",2,Cleveland,OH,large_airport,Cleveland Hopkins International Airport,41.411701,-81.8498,CLE,5.55,1.4,37.1
2020,1,26,2020-01-26,UA,"Fort Lauderdale, FL","Cleveland, OH",1009,1000.0,-9.0,0.0,25.0,1025.0,1245.0,5.0,1300,1250.0,-10.0,0.0,171.0,170.0,140.0,1062.0,5,0.0,0.0,0.0,0.0,0.0,10,0,"(762.0, 1107.0]",6,Fort Lauderdale,FL,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,FLL,17.15,0.0,16.6
2020,11,3,2020-11-03,UA,"Washington, DC","Hartford, CT",1750,1744.0,-6.0,0.0,14.0,1758.0,1853.0,5.0,1910,1858.0,-12.0,0.0,80.0,74.0,55.0,326.0,2,0.0,0.0,0.0,0.0,0.0,17,0,"(305.0, 507.0]",1,Washington,DC,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,DCA,9.55,0.0,22.1
2020,12,19,2020-12-19,UA,"Jacksonville, FL","Chicago, IL",815,931.0,76.0,76.0,11.0,942.0,1043.0,8.0,1003,1051.0,48.0,48.0,168.0,140.0,121.0,864.0,4,48.0,0.0,0.0,0.0,0.0,8,1,"(762.0, 1107.0]",5,Jacksonville,FL,large_airport,Jacksonville International Airport,30.492469,-81.687813,JAX,10.8,0.0,16.5
2020,12,19,2020-12-19,DL,"Des Moines, IA","Detroit, MI",640,635.0,-5.0,0.0,9.0,644.0,903.0,17.0,925,920.0,-5.0,0.0,105.0,105.0,79.0,534.0,3,0.0,0.0,0.0,0.0,0.0,6,0,"(507.0, 762.0]",5,Des Moines,IA,large_airport,Des Moines International Airport,41.534027,-93.656719,DSM,-5.05,0.0,19.6
2020,1,8,2020-01-08,AS,"Orlando, FL","San Francisco, CA",1905,1905.0,0.0,0.0,13.0,1918.0,2156.0,5.0,2214,2201.0,-13.0,0.0,369.0,356.0,338.0,2446.0,10,0.0,0.0,0.0,0.0,0.0,19,0,"(1107.0, 5095.0]",2,Orlando,FL,large_airport,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,SFB,13.2,0.0,14.8
2020,10,3,2020-10-03,WN,"Las Vegas, NV","Milwaukee, WI",900,853.0,-7.0,0.0,8.0,901.0,1419.0,4.0,1425,1423.0,-2.0,0.0,205.0,210.0,198.0,1524.0,7,0.0,0.0,0.0,0.0,0.0,9,0,"(1107.0, 5095.0]",5,Las Vegas,NV,large_airport,Harry Reid International Airport,36.083361,-115.151817,LAS,28.4,0.0,14.4
2020,2,24,2020-02-24,WN,"Fort Myers, FL","Indianapolis, IN",1615,1611.0,-4.0,0.0,13.0,1624.0,1827.0,4.0,1845,1831.0,-14.0,0.0,150.0,140.0,123.0,945.0,4,0.0,0.0,0.0,0.0,0.0,16,0,"(762.0, 1107.0]",0,Fort Myers,FL,large_airport,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,RSW,21.25,0.0,22.2
2020,1,13,2020-01-13,AA,"Charlotte, NC","Tampa, FL",1324,1323.0,-1.0,0.0,16.0,1339.0,1455.0,3.0,1510,1458.0,-12.0,0.0,106.0,95.0,76.0,507.0,3,0.0,0.0,0.0,0.0,0.0,13,0,"(305.0, 507.0]",0,Charlotte,NC,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,CLT,15.8,26.1,10.7
2020,1,7,2020-01-07,B6,"New York, NY","Denver, CO",2002,1959.0,-3.0,0.0,28.0,2027.0,2221.0,6.0,2248,2227.0,-21.0,0.0,286.0,268.0,234.0,1626.0,7,0.0,0.0,0.0,0.0,0.0,20,0,"(1107.0, 5095.0]",1,New York,NY,large_airport,LaGuardia Airport,40.777199,-73.872597,LGA,2.85,1.1,18.9
2020,10,31,2020-10-31,UA,"Houston, TX","Pensacola, FL",935,934.0,-1.0,0.0,13.0,947.0,1054.0,5.0,1115,1059.0,-16.0,0.0,100.0,85.0,67.0,489.0,2,0.0,0.0,0.0,0.0,0.0,9,0,"(305.0, 507.0]",5,Houston,TX,large_airport,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,IAH,14.5,0.0,10.6
2020,2,6,2020-02-06,WN,"Phoenix, AZ","Reno, NV",2115,2116.0,1.0,1.0,14.0,2130.0,2204.0,3.0,2210,2207.0,-3.0,0.0,115.0,111.0,94.0,601.0,3,0.0,0.0,0.0,0.0,0.0,21,0,"(507.0, 762.0]",3,Phoenix,AZ,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,PHX,7.300000000000001,0.0,10.1
2020,11,8,2020-11-08,DL,"Twin Falls, ID","Salt Lake City, UT",645,642.0,-3.0,0.0,22.0,704.0,738.0,3.0,743,741.0,-2.0,0.0,58.0,59.0,34.0,175.0,1,0.0,0.0,0.0,0.0,0.0,6,0,"(15.999, 305.0]",6,Twin Falls,ID,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,TWF,-0.3999999999999999,5.7,24.5
2020,1,19,2020-01-19,UA,"Tampa, FL","Houston, TX",1901,1851.0,-10.0,0.0,11.0,1902.0,2008.0,16.0,2034,2024.0,-10.0,0.0,153.0,153.0,126.0,787.0,4,0.0,0.0,0.0,0.0,0.0,19,0,"(762.0, 1107.0]",6,Tampa,FL,large_airport,Tampa International Airport,27.9755,-82.533203,TPA,20.8,14.8,26.7
2020,1,12,2020-01-12,DL,"Atlanta, GA","Washington, DC",825,820.0,-5.0,0.0,10.0,830.0,938.0,4.0,1007,942.0,-25.0,0.0,102.0,82.0,68.0,547.0,3,0.0,0.0,0.0,0.0,0.0,8,0,"(507.0, 762.0]",6,Atlanta,GA,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,ATL,13.7,3.5,15.0
2020,1,8,2020-01-08,WN,"Baltimore, MD","Manchester, NH",645,640.0,-5.0,0.0,31.0,711.0,809.0,3.0,815,812.0,-3.0,0.0,90.0,92.0,58.0,377.0,2,0.0,0.0,0.0,0.0,0.0,6,0,"(305.0, 507.0]",2,Baltimore,MD,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,BWI,1.5,0.4,31.6
2020,1,29,2020-01-29,UA,"Chicago, IL","Sarasota/Bradenton, FL",800,757.0,-3.0,0.0,20.0,817.0,1134.0,2.0,1147,1136.0,-11.0,0.0,167.0,159.0,137.0,1050.0,5,0.0,0.0,0.0,0.0,0.0,8,0,"(762.0, 1107.0]",2,Chicago,IL,large_airport,Chicago Midway International Airport,41.785999,-87.752403,MDW,-0.1499999999999999,0.1,10.0
2020,2,11,2020-02-11,AA,"Miami, FL","Los Angeles, CA",1357,1355.0,-2.0,0.0,19.0,1414.0,1626.0,11.0,1648,1637.0,-11.0,0.0,351.0,342.0,312.0,2342.0,10,0.0,0.0,0.0,0.0,0.0,13,0,"(1107.0, 5095.0]",1,Miami,FL,medium_airport,Miami-Opa Locka Executive Airport,25.907,-80.278397,OPF,24.6,1.3,18.0
2020,1,13,2020-01-13,AA,"Charlotte, NC","Tampa, FL",2005,2007.0,2.0,2.0,13.0,2020.0,2133.0,7.0,2149,2140.0,-9.0,0.0,104.0,93.0,73.0,507.0,3,0.0,0.0,0.0,0.0,0.0,20,0,"(305.0, 507.0]",0,Charlotte,NC,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,CLT,15.8,26.1,10.7
2020,1,5,2020-01-05,NK,"Orlando, FL","Greensboro/High Point, NC",1225,1257.0,32.0,32.0,17.0,1314.0,1428.0,3.0,1403,1431.0,28.0,28.0,98.0,94.0,74.0,535.0,3,24.0,0.0,4.0,0.0,0.0,12,1,"(507.0, 762.0]",6,Orlando,FL,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,MCO,11.9,0.0,27.0
2020,12,10,2020-12-10,UA,"Orlando, FL","Cleveland, OH",1315,1257.0,-18.0,0.0,13.0,1310.0,1508.0,5.0,1537,1513.0,-24.0,0.0,142.0,136.0,118.0,895.0,4,0.0,0.0,0.0,0.0,0.0,13,0,"(762.0, 1107.0]",3,Orlando,FL,large_airport,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,SFB,13.35,0.0,11.2
2020,1,24,2020-01-24,B6,"Rochester, NY","New York, NY",1430,1421.0,-9.0,0.0,12.0,1433.0,1527.0,4.0,1549,1531.0,-18.0,0.0,79.0,70.0,54.0,264.0,2,0.0,0.0,0.0,0.0,0.0,14,0,"(15.999, 305.0]",4,Rochester,NY,medium_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,ROC,-0.25,0.0,16.3
2020,11,21,2020-11-21,UA,"Denver, CO","Sacramento, CA",1412,1404.0,-8.0,0.0,13.0,1417.0,1528.0,4.0,1541,1532.0,-9.0,0.0,149.0,148.0,131.0,909.0,4,0.0,0.0,0.0,0.0,0.0,14,0,"(762.0, 1107.0]",5,Denver,CO,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,BJC,2.85,0.0,11.0
